SZindex
2005/10/10,2858.6
2005/10/11,2886.97
2005/10/12,2891.21
2005/10/13,2870.31
2005/10/14,2830.75
2005/10/17,2798.98
2005/10/18,2794.71
2005/10/19,2770.62
2005/10/20,2762.1
2005/10/21,2775.81
2005/10/24,2789.16
2005/10/25,2744.98
2005/10/26,2662.79
2005/10/27,2667.62
2005/10/28,2631.51
2005/10/31,2662.29
2005/11/1,2661.61
2005/11/2,2691.81
2005/11/3,2675.57
2005/11/4,2687.01
2005/11/7,2686.28
2005/11/8,2693.29
2005/11/9,2703.11
2005/11/10,2660.33
2005/11/11,2664.04
2005/11/14,2633.63
2005/11/15,2622.02
2005/11/16,2639.5
2005/11/17,2643.04
2005/11/18,2721.87
2005/11/21,2732.75
2005/11/22,2687.23
2005/11/23,2706.07
2005/11/24,2716.79
2005/11/25,2725.06
2005/11/28,2713.49
2005/11/29,2682.1
2005/11/30,2676.84
2005/12/1,2684.55
2005/12/2,2680.62
2005/12/5,2643.9
2005/12/6,2659.01
2005/12/7,2676.85
2005/12/8,2691.42
2005/12/9,2724.17
2005/12/12,2736.89
2005/12/13,2758.77
2005/12/14,2789.99
2005/12/15,2777.89
2005/12/16,2801.62
2005/12/19,2793.75
2005/12/20,2804.79
2005/12/21,2788.65
2005/12/22,2805.37
2005/12/23,2827.16
2005/12/26,2848.3
2005/12/27,2834.21
2005/12/28,2834.59
2005/12/29,2879.97
2005/12/30,2863.61
2006/1/4,2948.79
2006/1/5,3037.96
2006/1/6,3053.31
2006/1/9,3064.84
2006/1/10,3079.89
2006/1/11,3043.96
2006/1/12,3084.16
2006/1/13,3045.57
2006/1/16,2985.3
2006/1/17,3024.55
2006/1/18,3123.04
2006/1/19,3161.15
2006/1/20,3153.34
2006/1/23,3154.1
2006/1/24,3198.13
2006/1/25,3242.34
2006/2/6,3359.5
2006/2/7,3358.67
2006/2/8,3335.66
2006/2/9,3262.52
2006/2/10,3321.89
2006/2/13,3307.67
2006/2/14,3334.66
2006/2/15,3362.12
2006/2/16,3277.12
2006/2/17,3295.87
2006/2/20,3308.53
2006/2/21,3359.67
2006/2/22,3363.02
2006/2/23,3358.97
2006/2/24,3390.87
2006/2/27,3345.41
2006/2/28,3351.62
2006/3/1,3378.16
2006/3/2,3342.65
2006/3/3,3350.4
2006/3/6,3330.05
2006/3/7,3233.47
2006/3/8,3199.92
2006/3/9,3184.91
2006/3/10,3213.51
2006/3/13,3277.74
2006/3/14,3269.5
2006/3/15,3312.06
2006/3/16,3309.4
2006/3/17,3300.34
2006/3/20,3345.62
2006/3/21,3370.85
2006/3/22,3399.87
2006/3/23,3405.23
2006/3/24,3392.48
2006/3/27,3445.58
2006/3/28,3488.78
2006/3/29,3520.37
2006/3/30,3488.07
2006/3/31,3516.37
2006/4/3,3606.61
2006/4/4,3627.41
2006/4/5,3668.27
2006/4/6,3716.52
2006/4/7,3703.58
2006/4/10,3735.26
2006/4/11,3780.07
2006/4/12,3729.6
2006/4/13,3665.23
2006/4/14,3760.02
2006/4/17,3760.62
2006/4/18,3803.72
2006/4/19,3835.41
2006/4/20,3847.78
2006/4/21,3857.29
2006/4/24,3775.57
2006/4/25,3805.84
2006/4/26,3821.77
2006/4/27,3842.1
2006/4/28,3850.13
2006/5/8,4015.78
2006/5/9,4132.14
2006/5/10,4147.35
2006/5/11,4093.82
2006/5/12,4173.75
2006/5/15,4358.62
2006/5/16,4252.89
2006/5/17,4296.98
2006/5/18,4296.06
2006/5/19,4369.39
2006/5/22,4370.46
2006/5/23,4165.43
2006/5/24,4141.31
2006/5/25,4135.48
2006/5/26,4217.02
2006/5/29,4327.89
2006/5/30,4348.74
2006/5/31,4292.08
2006/6/1,4360.45
2006/6/2,4261.02
2006/6/5,4303.81
2006/6/6,4294.48
2006/6/7,4095.32
2006/6/8,4075.27
2006/6/9,4010.53
2006/6/12,4018.85
2006/6/13,4004.84
2006/6/14,3938.76
2006/6/15,3944.6
2006/6/16,4058.3
2006/6/19,4106.08
2006/6/20,4112.23
2006/6/21,4081.29
2006/6/22,4070.16
2006/6/23,4111.68
2006/6/26,4202.35
2006/6/27,4206.43
2006/6/28,4193.04
2006/6/29,4301.43
2006/6/30,4301.64
2006/7/3,4398.37
2006/7/4,4345.56
2006/7/5,4291.25
2006/7/6,4348.45
2006/7/7,4322.83
2006/7/10,4336.24
2006/7/11,4323.49
2006/7/12,4350.79
2006/7/13,4149.04
2006/7/14,4187.49
2006/7/17,4229.1
2006/7/18,4235.08
2006/7/19,4109.66
2006/7/20,4135.87
2006/7/21,4178.98
2006/7/24,4183.27
2006/7/25,4221.83
2006/7/26,4199.27
2006/7/27,4129.91
2006/7/28,4080.62
2006/7/31,3946.88
2006/8/1,3919.55
2006/8/2,3892.37
2006/8/3,3883.13
2006/8/4,3820.48
2006/8/7,3780.37
2006/8/8,3868.7
2006/8/9,3852.72
2006/8/10,3905.42
2006/8/11,3909.64
2006/8/14,3853.74
2006/8/15,3912.22
2006/8/16,3972.71
2006/8/17,3939.59
2006/8/18,3924.27
2006/8/21,3932.14
2006/8/22,3977.87
2006/8/23,3975.72
2006/8/24,3977.34
2006/8/25,3997.54
2006/8/28,4114.37
2006/8/29,4140.14
2006/8/30,4157.56
2006/8/31,4178.83
2006/9/1,4128.75
2006/9/4,4181.45
2006/9/5,4165.85
2006/9/6,4171.18
2006/9/7,4119.04
2006/9/8,4111.02
2006/9/11,4135.64
2006/9/12,4153.27
2006/9/13,4117.89
2006/9/14,4102.27
2006/9/15,4183.75
2006/9/18,4238.27
2006/9/19,4223.81
2006/9/20,4247.75
2006/9/21,4282.7
2006/9/22,4269.93
2006/9/25,4271.97
2006/9/26,4210.64
2006/9/27,4241.93
2006/9/28,4288.37
2006/9/29,4326.77
2006/10/9,4407.73
2006/10/10,4382.54
2006/10/11,4375.58
2006/10/12,4348.75
2006/10/13,4380.54
2006/10/16,4332.5
2006/10/17,4343.66
2006/10/18,4438.23
2006/10/19,4438.14
2006/10/20,4448.43
2006/10/23,4356.39
2006/10/24,4452.68
2006/10/25,4515.35
2006/10/26,4584.58
2006/10/27,4558.41
2006/10/30,4560.27
2006/10/31,4621.97
2006/11/1,4643.16
2006/11/2,4657.12
2006/11/3,4690.43
2006/11/6,4785.35
2006/11/7,4830.29
2006/11/8,4778.2
2006/11/9,4869.6
2006/11/10,4777.62
2006/11/13,4663.39
2006/11/14,4725.31
2006/11/15,4937.06
2006/11/16,4945.62
2006/11/17,5067.5
2006/11/20,5177.96
2006/11/21,5239.08
2006/11/22,5276.66
2006/11/23,5292.41
2006/11/24,5297.08
2006/11/27,5384.02
2006/11/28,5362
2006/11/29,5457.5
2006/11/30,5666.99
2006/12/1,5748.06
2006/12/4,5875.58
2006/12/5,5928.02
2006/12/6,5838.5
2006/12/7,5811.5
2006/12/8,5641.47
2006/12/11,5951.29
2006/12/12,5983.14
2006/12/13,5972.47
2006/12/14,6044.27
2006/12/15,6168.48
2006/12/18,6393.31
2006/12/19,6369.14
2006/12/20,6439.43
2006/12/21,6334.16
2006/12/22,6242.16
2006/12/25,6382.6
2006/12/26,6356.47
2006/12/27,6489.68
2006/12/28,6436.27
2006/12/29,6647.12
2007/1/4,6705.33
2007/1/5,6706.23
2007/1/8,6870.5
2007/1/9,7078.58
2007/1/10,7346
2007/1/11,7289.58
2007/1/12,7187.02
2007/1/15,7636.43
2007/1/16,8002.87
2007/1/17,7775.64
2007/1/18,7790.87
2007/1/19,8065.31
2007/1/22,8343.07
2007/1/23,8311.25
2007/1/24,8366.57
